startupID,startupName,ICB_industry,accelaratorResult,accelerator,accleratorDate,ICB_sector,businessModel,dealInvestmentAmount,description,equityValuation,foundedDate,groupClassification,incubator,incubatorDate,incubatorResult,investmentStage,investorName,investorType,keyword,linkedinURL,roundDate,roundInvestmentAmount,roundInvestorCount,roundLeadInvestorType,roundValuation,source,stageClassification,startupClassification,startupStatus,state,founderName,city,website,Lat,Lon
YNOS1498,MAILSOC (MULTIMISE),Technology,,,,Software & Computer Services,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Software and Internet Services'],Angel investment,,[],,,,
YNOS1499,MAJAAA.COM,,,,,,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Software and Internet Services'],Angel investment,,[],,,,
YNOS1500,MAKKAJAI,Technology,,,,Software & Computer Services,B2C,,Gaming with learning experience for kids like maths and science. Fun learning with insightful reports,,2014-01-01 0:00:00,['Games and Gaming enablers'],,,,,['ANAND CHANDRASEKARAN'],,['Gaming'],,"[Timestamp('2016-08-01 00:00:00'),  '',  '']","[1.28,  '',  '']","[3.0,  '',  '']","['Angel Investors',  '',  '']","['',  '',  '']",VI,,['Media Advertising and Gaming'],Angel investment,Maharashtra,"['ABHISHEK AWADHANI',  'ROOPESH SHENOY',  'DEEP SHAH',  'VINAYAK PALANKAR']",Pune,http://www.makkajai.com/,18.50989,73.807182
YNOS1501,MANAK WASTE MANAGEMENT,Technology,,,,Software & Computer Services,B2C,,"Manak Waste Management Pvt Ltd. provides an online consumer electronics refurbishment platform. Its platform allows customers to sell their old gadgets,  including laptops,  mobiles/tabs,  desktops,  TVs (LCD/LED),  and gaming consoles.",,2009-01-01 0:00:00,"['TV,  Appliances Electronics']",,,,,[''],,['Second hand gadgets'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Deal curry,,['Internet marketplace and e-Commerce'],Angel investment,Haryana,"['Mandeep Manocha',  'Nakul Kumar']",Gurgaon,,28.457523,77.026344
YNOS1502,MANASH LIFESTYLE,Consumergoods,,,,personal and household goods,B2C,"['',  '']","Manash Lifestyle Private Limited,  doing business as Purplle,  provides online personal care products distribution services. The Company offers facewash,  makeup removers,  face wipes,  scrubs,  lip care,  bleach,  sunscreen lotions,  tonics,  night creams,  masks,  bath accessories,  and kits.","[502.8669806,  502.8669806]",2011-01-01,['Clothing & Accessories'],,,,"['Series A',  'Series A']","['AMBARISH RAGHUVANSHI',  'GIRISH BHAKOO']","['Angel',  'Angel']",['Accessories'],"['http://www.vccircle.com/news/technology/2014/01/27/info-edge%E2%80%99s-co-founder-cfo-ambarish-raghuvanshi-resigns',  'https://twitter.com/girishbhak?lang=en']","[Timestamp('2014-12-29 00:00:00'),  Timestamp('2014-12-29 00:00:00')]","[152.56886550000002,  152.56886550000002]",,,,VCC,"['Series A',  'Series A']",['Consumer Products and Services'],,Maharashtra,[],Mumbai,http://purplle.com,19.180874,72.857452
YNOS1503,MANGO GAMES INTERACTIVE,Technology,,,,Software & Computer Services,B2C,"['',  '']","Mango Games Pvt Ltd.,  a social gaming company,  develops and publishes viral and engaging casual multi-player games for online,  tablet,  and smartphone platforms in India. It helps people to connect and casually play with their friends and relatives during quick breaks from their otherwise hectic live","['',  '']",2011-01-01,['Games and Gaming enablers'],,,,"['Series A',  'Series A']","['DEEP KALRA',  'NAVEEN TIWARI']","['Angel',  'Angel']",['Games'],"['',  '']","[Timestamp('2014-02-13 00:00:00'),  Timestamp('2014-02-13 00:00:00')]","['',  '']",,,,VCC,"['',  '']",['Media Advertising and Gaming'],,Karnataka,[],Bengaluru,http://www.mangogames.in,13.094454,77.586014
YNOS1504,MANGO MAN CONSUMER ELECTRONICS,Technology,,,,Software & Computer Services,B2C,"['',  '']","MangoMan Consumer Electronics Pvt. Ltd. manufactures electronic products. The Company dongles,  television,  and other electronic products","['',  '']",2013-01-01,['Electronic Equipment'],,,,"['',  'Series A']","['KAVIN BHARTI MITTAL',  'ANAND CHANDRASEKARAN']","['Angel',  'Angel']",['Manufacture of electronic'],"['http://techcircle.vccircle.com/2017/01/20/kavin-mittal-gets-24-fold-hike-in-fy16/',  '']","[Timestamp('2014-12-18 00:00:00'),  Timestamp('2016-01-21 00:00:00')]","[396.6790502,  '']",,,,VCC,"['Series B',  '']",['Industrial and Business Products and Services'],,,"['SHUBHAM MALHOTRA',  'SAI SRINIVAS KIRAN G']",Kormangala,http://www.teewe.in,,
YNOS1505,MANNA HEALTHCARE,Healthcare,,,,Healthcare,B2C,,"Manna Healthcare Pvt. Ltd. develops a mobile weight loss coaching application primarily for Indians. The offers ObiNo that assesses BMI,  BMR,  TDEE,  and ideal body weight,  plans daily calories basis weight loss goal,  suggests calorie-counted Indian meal options,  advises on what to eat at restaurants,  helps track food intake,  reminds to drink eight glasses of water,  and reminds to have dinner early and meds on time.? ",,2012-01-01 0:00:00,['Fitness & Wellness'],,,,,[''],,['Weight loss programmer'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Deal curry,,['Health-Tech'],Angel investment,Maharashtra,"['Ritu Soni Srivastava',  'VishaliSoni',  'Yogesh Sachdeva']",Mumbai,,19.180874,72.857452
YNOS1506,MANYE TECHNOLOGIES .,Technology,,,,Software & Computer Services,B2C,,Hanchu is a platform that enables peer-to-peer transactions of used console games.,,,['Games and Gaming enablers'],,,,,[''],,['Gaming'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Media Advertising and Gaming'],Angel investment,,[],,,,
YNOS1507,MAPMYGENOME,Healthcare,,,,Healthcare,B2C,,Provide preventive personalized healthcare diagnostics and solution that is predictive and preventive. Healthcare Genetics and health diagnostics,,2012-01-01 0:00:00,['Diagnostics'],,,,,"['RAJAN ANANDAN, OTHERS']",,"['Healthcare',  'Personal Care',  'Doctor and Diagnostics']",,"[Timestamp('2015-03-01 00:00:00'),  '',  '']","[7.0,  '',  '']","[4.0,  '',  '']","['Angel Investors',  '',  '']","['',  '',  '']",VI,,"['Health-Tech',  'Not required']",Angel investment,Telangana,['ANU ACHARYA'],Hyderabad,http://www.mapmygenome.in,17.437462,78.448288
YNOS1508,MARIO ONLINE SERVICES LLP,Consumerservices,,,,Retail,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Consumer Products and Services'],Angel investment,,[],,,,
YNOS1509,MARKEFFY TECHNOLOGIES .  (JIFFIE),Technology,,,,Software & Computer Services,B2C,,A technology start-up that focuses in the logistics area to iron out inefficiencies. Jiffie.in is the first product and a marketplace for express logistics providers.,,,['Business Intelligence'],,,,,[''],,['Technology in logistic system'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Software and Internet Services'],Angel investment,,[],,,,
YNOS1510,MARRILY,,,,,,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,[],Angel investment,,[],Mumbai,,19.180874,72.857452
YNOS1511,MART MOBI,Consumergoods,,,,personal and household goods,B2C,,"MartMobi is an innovative mobile technology company that enables the world???s leading eCommerce sites,  Brands,  Retailers to go instant mobile and tablet across all existing mobile platforms,  enable seamless connectivity with their existing back-end systems,  manage their own brand identity and all of this without the need to single line of code. developers use our API to build integrationMartMobi was been selected to US-based TechStars accelerator programme. MartMobi will leverage this opportunity to expand its footprint globally with strong focus on US expansion. MartMobi was started with seed capital from IIIT Hyderabad and later raised funding from BitChemy Ventures and Srini Koppolu. The company offers an end-to-end mobile commerce platform for online stores,  brands and retailers to go mobile seamlessly. In addition they provide powerful analytics and marketing toolkit and deep shopping cart integrations. In May 2015,  the company was acquired by Snapdeal.com.",,2012-01-01,['Consumer Electronics'],"TechStars,  BitChemy Ventures",2014-05-01 0:00:00,,,[''],,['Consumer Mobile Ecommerce platform'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Consumer Products and Services'],,,"['PRAMOD NAIR',  'SATYA KRISHNA GANNI']",Hyderabad,http://martmobi.com,17.437462,78.448288
YNOS1512,MARUTI 3PL .,Consumerservices,,,,Retail,B2C,,"Vehicle tracking,  monitoring and fleet management. Anytime. Anywhere.",,,['Queue Optimisation'],,,,,[''],,['vechile tracking services'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Hyperlocal and Logistics'],Angel investment,,[],,,,
YNOS1513,MARVEL ZETA DEVELOPERS,,,,,,,"['',  '']",,"['',  '']",2010-01-01,[],,,,"['Series D',  'Series D']","['NITIN SINGHAL',  'SHARAD SHARMA']","['Angel',  'Angel']",[],"['',  '']","[Timestamp('2014-08-06 00:00:00'),  Timestamp('2014-08-06 00:00:00')]","[1420.111,  1420.111]",,,,VCC,"['Series C or Higher',  'Series C or Higher']",[],,,[],,,,
YNOS1514,MAS,Consumergoods,,,,personal and household goods,B2C,,Energy saver AC production and sale,,,['TV Appliances Electronics'],,,,,[''],,"['AC Sale',  'Energy Solutions']",,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Startup Centre,,['Internet marketplace and e-Commerce'],Acceleration,West Bengal,[],Kolkata,,22.542061,88.318954
YNOS1515,MASS BLURB,Technology,,,,Software & Computer Services,B2B,"['',  '',  '']",Mass Blurb runs an SaaS-based online marketing startup focused on restaurants,"['',  '',  '']",2014-01-01,['Customer service for business'],,,,"['Seed',  'Seed',  'Seed']","['ABHIMANYU MUNJAL',  'KESHAV BALJEE',  'VIKRAM CHACHRA']","['Angel',  'Angel',  'Angel']","['Providing customer engagement to restaurants',  'Marketing platform for restaurants']","['https://www.linkedin.com/pub/dir/Abhimanyu/Munjal',  'https://letsventure.com/KeshavBaljee',  '']","[Timestamp('2015-08-13 00:00:00'),  Timestamp('2015-08-13 00:00:00'),  Timestamp('2015-08-13 00:00:00')]","['',  '',  '']",,,,VCC,"['',  '',  '']",['Industrial and Business Products and Services'],Angel investment,Maharashtra,"['Sanket shah',  'Pankit chheda']",Mumbai,http://www.massblurb.com,19.180874,72.857452
YNOS1516,MASSIV,Consumerservices,,,,Retail,B2C,,Massiv is an interactive content platform  market place for retailers to sell their products.,,,['Marketplace'],,,,,[''],,['Online Marketplace'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",IITM,,['Internet marketplace and e-Commerce'],,,[],,,,
YNOS1517,MASTERKUBE SOFTWARE SOLUTIONS AND SERVICES,Technology,,,,Software & Computer Services,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Software and Internet Services'],Angel investment,,[],,,,
YNOS1518,MASTERS SOLUTIONS,Industrials,,,,Industrial goods and services,B2B,,MASTERS SOLUTIONS,,1988-01-01,['Industrial Machinery'],,,,,[''],,['Manufacture of conveyor equiments'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Industrial and Business Products and Services'],Angel investment,USA,[],,,,
YNOS1519,MATCHBOX,Technology,,,,Software & Computer Services,B2C,,Matchbox is a closet organiser for Men & Women it helps to virtual organise   Tops bottoms accessories & footwear such that users can easily mix-match and create outfits.,,,['Event Management'],,,,,[''],,"['Closet-organiser',  'Mix-match']",,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Startup Centre,,['Consumer Products and Services'],Incubation,Telangana,[],Hyderabad,,17.437462,78.448288
YNOS1520,MATH ADVENTURES,Technology,,,,Software & Computer Services,B2C,,"Math Adventures? Math Master Program makes learning maths fun,  improving students' understanding and performance,  and teachers' effectiveness.",,,['Online courses and resources'],Zone Startups India,2016-06-01 0:00:00,,,[''],,['Maths and other learning material'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Edu-Tech'],,,[],Mumbai,http://www.mathadventures.in/,19.180874,72.857452
YNOS1521,MAVENSOUK WEB SERVICES,,,,,,,,,,,[],,,,,[''],,[],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",TCA,,['Internet marketplace and e-Commerce'],Angel investment,,[],,,,
YNOS1522,MAVIN TECHNOLOGIES,Technology,,,,Software & Computer Services,B2C,,"Mavin provides mobile internet strategic leadership for emerging markets. We are a team of former Google & Microsoft engineers and product ninjas who believe that the mobile internet is not just a great business platform,  but a force for change in society. We believe in lowering the cost of mobile data and craft products that do just that. In May-2014 Mavin Technologies has received $75, 000 investment from Qualcomm Ventures and Accel Partners as the runner-up of the competition. While we were unable to find a web presence for the company,  Qualcomm says the company incentivises targeted prepaid smartphone users with mobile data by connecting them to advertisers.  Tandon Group also has invested in the target.",,,['Internet and software development'],Investopad,2015-11-01 0:00:00,,,[''],,['Mobile Application'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Software and Internet Services'],,,[],Palo Alto,http://www.mavin.co/,,
YNOS1523,MAVRK,Technology,,,,Software & Computer Services,B2C,,The startup plans to develop compact and cost effective pollution monitoring stations by means of which pollution levels across a geographical area is recorded and this data is analyzed by their machine learning algorithm .,,,['Pollution monitoring'],,,,,[''],,['Pollution monitoring stations'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",IITM,,"['Clean Technology',  'Not required']",Prototype,,[],,,,
YNOS1524,MAXIML LABS,Technology,,,,Software & Computer Services,B2C,,The start-up builds an intelligent software integrated with a smart network of devices which enable industries to gain complete control over ground operations and complex processes.,,,['Engineering Consultancy'],IIT-M,,,,[''],,['Software integrated with smart devices'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",IITM,,"['Industrial and Business Products and Services',  'Not required']",Incubation,Tamil Nadu,[],Chennai,,12.981241,80.20945
YNOS1525,MAXIML TECH,Technology,,,,Software & Computer Services,B2B,,"IIT Madras has incubated Maximl Technologies, which specialises in optimizing industrial processes using data science. The company has created an Asset Performance Management software called SyncOps which enables planning,  execution,  co-ordination and database management for manufacturing plants",,,['Big Data Analytics and Machine learning'],IIT-Madras RTBI,2016-09-01 0:00:00,,,[''],,['Data Analysis'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Software and Internet Services'],,,[],Chennai,,12.981241,80.20945
YNOS1526,MAYA,Healthcare,,,,Healthcare,B2C,,Healthcare mobile application for women. Specialized in  menstrual problems and pregnancy. Women health tracker.,,,['Paramedical services'],,,,,['RAJAN ANANDAN'],,['Healthcare'],,"[Timestamp('2016-10-01 00:00:00'),  '',  '']","['',  '',  '']","['',  '',  '']","['Angel Investors',  '',  '']","['',  '',  '']",VI,,"['Health-Tech',  'Not required']",Angel investment,Karnataka,[],Bengaluru,http://maya.com/,13.094454,77.586014
YNOS1527,MCAFFEINE,Consumergoods,,,,personal and household goods,B2C,,Production and sale of personal care products Caffeine infused personal care brand.,,,['Fashion'],,,,,"['NAVJOT SINGH SAINI, PRANAY JIVRAJKA, KRISHNA MEHRA, KAUSHAL AGGARWAL, HARMINDER SAHNI']",,['Personal Care Products'],,"[Timestamp('2016-12-01 00:00:00'),  '',  '']","[2.0,  '',  '']","[5.0,  '',  '']","['Angel Investors',  '',  '']","['',  '',  '']",VI,,"['Internet marketplace and eCommerce',  'Not required']",Angel investment,Karnataka,"['VIKAS LACHHWANI',  'TARUN SHARMA']",Bengaluru,https://www.mcaffeine.com/,13.094454,77.586014
YNOS1528,MEALHOPPER,Consumergoods,,,,Food and beverage,B2C,"[2.138416086,  2.138416086,  2.138416086]",Startup which bring you food just the way you like it,"['',  '',  '']",,"['Food Products',  'Servicing',  ' Food Products']",,,,"['Seed Funding',  'Seed Funding',  'Seed Funding']","['ALOK BAJPAI',  'AMIT DEY',  'RAJNISH KUMAR']","['Angel',  'Angel',  'Angel']",['Food delivery'],"['https://in.linkedin.com/in/alok-bajpai-b956124',  'http://amitdeyphotography.com/',  '']","[Timestamp('2015-10-21 00:00:00'),  Timestamp('2015-10-21 00:00:00'),  Timestamp('2015-10-21 00:00:00')]","[6.415248257000001,  6.415248257000001,  6.415248257000001]",,,,TrakIn,"['Pre-Seed',  'Pre-Seed',  'Pre-Seed']","['Consumer Products and Services',  'Hyperlocal and Logistics']",Angel investment,Haryana,['Aatish kumar'],Gurgaon,,28.457523,77.026344
YNOS1529,MEALS ON WHEELS,Consumergoods,,,,Food and beverage,B2C,,Ant Farm has acquired online food delivery venture Meals on Wheels for a reported INR 11-14 crore.,,,['Food Services'],Ant Farm,2014-11-01 0:00:00,,,[''],,['Online food delivery'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",VI,,['Hyperlocal and Logistics'],,,[],,http://mealsonwheels.in/,,
YNOS1530,MECH MOCHA GAME STUDIOS,Technology,,,,Software & Computer Services,B2C,,Mech Mocha is a mobile game startup working towards disrupting the casual gaming space in India and build games for next 500Mn mobile gamers of India.,,2011-01-01 0:00:00,['Games and Gaming enablers'],,,,,[''],,['Mobile games'],,"['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']","['',  '',  '']",Deal curry,,['Media Advertising and Gaming'],Angel investment,Karnataka,"['Shilp Gupta',  'Mohit Rangaraju',  'Arpita Kapoor']",Bengaluru,,13.094454,77.586014
